NEW_DATE,SALES,COST_OF_SALES,QUANTITY_SOLD,DAILY_PRICE_PER_UNIT,DAILY_GROSS_PROFIT_PCT,DAILY_GROSS_PROFIT_PER_UNIT,AVG_UNIT_SALES_PRICE,ROLLING_7DAY_SALES_AVG,WEEKDAY,AVG_WEEKDAY_SALES,PROMO_NAME,BASE_START,BASE_END,BASE_PRICE,PROMO_PRICE,BASE_QTY,PROMO_QTY,PRICE_CHANGE_PCT,QTY_CHANGE_PCT,PRICE_ELASTICITY
2015-10-07,63968.38248,61942.84268,1622,39.44,3.17,1.25,35.40,197415.29,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-10-07,87748.86289,77446.60944,2176,40.33,11.74,4.73,35.40,78992.37,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-10-07,87748.86289,77446.60944,2176,40.33,11.74,4.73,35.40,77722.76,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-10-07,87748.86289,77446.60944,2176,40.33,11.74,4.73,35.40,76453.15,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-11-07,140167.80390,136539.20330,3722,37.66,2.59,0.97,35.40,107694.66,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-11-07,140167.80390,136539.20330,3722,37.66,2.59,0.97,35.40,88434.40,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-11-07,140167.80390,136539.20330,3722,37.66,2.59,0.97,35.40,98064.53,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-11-07,280264.24450,306935.16040,7987,35.09,-9.52,-3.34,35.40,203985.52,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-11-07,280264.24450,306935.16040,7987,35.09,-9.52,-3.34,35.40,228041.18,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-11-07,280264.24450,306935.16040,7987,35.09,-9.52,-3.34,35.40,179929.85,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-11-07,112536.37710,105978.48250,2621,42.94,5.83,2.50,35.40,136354.94,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-11-07,112536.37710,105978.48250,2621,42.94,5.83,2.50,35.40,123571.94,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-11-07,112536.37710,105978.48250,2621,42.94,5.83,2.50,35.40,149137.95,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-12-07,104675.37610,111903.73790,2712,38.60,-6.91,-2.67,35.40,116604.21,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-12-07,104675.37610,111903.73790,2712,38.60,-6.91,-2.67,35.40,120431.52,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-12-07,104675.37610,111903.73790,2712,38.60,-6.91,-2.67,35.40,112776.90,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-12-07,90441.60337,83999.59125,2198,41.15,7.12,2.93,35.40,217745.02,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-12-07,90441.60337,83999.59125,2198,41.15,7.12,2.93,35.40,176589.84,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-12-07,90441.60337,83999.59125,2198,41.15,7.12,2.93,35.40,258900.20,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-02-07,301553.84260,313529.18770,9284,32.48,-3.97,-1.29,35.40,183480.51,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-02-07,301553.84260,313529.18770,9284,32.48,-3.97,-1.29,35.40,167137.94,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-02-07,301553.84260,313529.18770,9284,32.48,-3.97,-1.29,35.40,199823.08,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-02-07,105918.29330,105662.55620,2573,41.17,0.24,0.10,35.40,71677.65,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-02-07,105918.29330,105662.55620,2573,41.17,0.24,0.10,35.40,80207.21,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-02-07,105918.29330,105662.55620,2573,41.17,0.24,0.10,35.40,88736.78,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-02-07,174581.67680,185040.81730,5089,34.31,-5.99,-2.06,35.40,302192.47,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-02-07,174581.67680,185040.81730,5089,34.31,-5.99,-2.06,35.40,323787.80,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-02-07,174581.67680,185040.81730,5089,34.31,-5.99,-2.06,35.40,280597.14,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-03-07,465318.02150,483774.59670,14551,31.98,-3.97,-1.27,35.40,278118.30,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-03-07,465318.02150,483774.59670,14551,31.98,-3.97,-1.27,35.40,248271.51,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-03-07,465318.02150,483774.59670,14551,31.98,-3.97,-1.27,35.40,307965.08,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-03-07,306920.21160,332242.41160,8127,37.77,-8.25,-3.12,35.40,267779.43,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-03-07,306920.21160,332242.41160,8127,37.77,-8.25,-3.12,35.40,221795.32,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-03-07,306920.21160,332242.41160,8127,37.77,-8.25,-3.12,35.40,244787.38,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-03-07,91143.02861,95167.52873,2405,37.90,-4.42,-1.67,35.40,92564.55,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-03-07,91143.02861,95167.52873,2405,37.90,-4.42,-1.67,35.40,101276.18,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-03-07,91143.02861,95167.52873,2405,37.90,-4.42,-1.67,35.40,109987.80,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-04-07,131910.19750,130784.44470,3854,34.23,0.85,0.29,35.40,150801.67,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-04-07,131910.19750,130784.44470,3854,34.23,0.85,0.29,35.40,162973.14,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-04-07,131910.19750,130784.44470,3854,34.23,0.85,0.29,35.40,138630.20,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-04-07,176814.20260,178390.14910,4348,40.67,-0.89,-0.36,35.40,167454.80,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-04-07,176814.20260,178390.14910,4348,40.67,-0.89,-0.36,35.40,173345.65,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-04-07,176814.20260,178390.14910,4348,40.67,-0.89,-0.36,35.40,161563.94,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-04-07,155615.41940,171592.12590,4413,35.26,-10.27,-3.62,35.40,91359.76,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-04-07,155615.41940,171592.12590,4413,35.26,-10.27,-3.62,35.40,101888.98,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-04-07,155615.41940,171592.12590,4413,35.26,-10.27,-3.62,35.40,80830.54,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-05-07,91719.58938,93157.17058,2677,34.26,-1.57,-0.54,35.40,109052.85,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-05-07,91719.58938,93157.17058,2677,34.26,-1.57,-0.54,35.40,111791.05,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-05-07,91719.58938,93157.17058,2677,34.26,-1.57,-0.54,35.40,106314.64,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-05-07,117197.97170,115769.08630,2848,41.15,1.22,0.50,35.40,180928.50,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-05-07,117197.97170,115769.08630,2848,41.15,1.22,0.50,35.40,215992.79,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-05-07,117197.97170,115769.08630,2848,41.15,1.22,0.50,35.40,198460.65,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-05-07,388187.60140,414644.62350,11363,34.16,-6.82,-2.33,35.40,324974.71,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-05-07,388187.60140,414644.62350,11363,34.16,-6.82,-2.33,35.40,346437.71,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-05-07,388187.60140,414644.62350,11363,34.16,-6.82,-2.33,35.40,303511.72,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-06-07,391930.87800,407438.91960,12222,32.07,-3.96,-1.27,35.40,317876.78,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-06-07,391930.87800,407438.91960,12222,32.07,-3.96,-1.27,35.40,258750.78,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-06-07,391930.87800,407438.91960,12222,32.07,-3.96,-1.27,35.40,288313.78,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-06-07,179602.91520,193348.59140,4758,37.75,-7.65,-2.89,35.40,301175.03,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-06-07,179602.91520,193348.59140,4758,37.75,-7.65,-2.89,35.40,284909.58,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-06-07,179602.91520,193348.59140,4758,37.75,-7.65,-2.89,35.40,268644.12,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-06-07,70441.90741,60910.74840,1675,42.05,13.53,5.69,35.40,155029.08,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-06-07,70441.90741,60910.74840,1675,42.05,13.53,5.69,35.40,135703.72,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-06-07,70441.90741,60910.74840,1675,42.05,13.53,5.69,35.40,174354.45,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-07-07,68918.41529,66990.88135,1967,35.04,2.80,0.98,35.40,83345.80,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-07-07,68918.41529,66990.88135,1967,35.04,2.80,0.98,35.40,76396.68,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-07-07,68918.41529,66990.88135,1967,35.04,2.80,0.98,35.40,90294.92,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-07-07,135753.76600,143799.59870,3593,37.78,-5.93,-2.24,35.40,158173.84,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-07-07,135753.76600,143799.59870,3593,37.78,-5.93,-2.24,35.40,155156.80,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-07-07,135753.76600,143799.59870,3593,37.78,-5.93,-2.24,35.40,161190.88,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-07-07,69579.06846,59598.91780,1654,42.07,14.34,6.03,35.40,169985.90,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-07-07,69579.06846,59598.91780,1654,42.07,14.34,6.03,35.40,191383.64,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-07-07,69579.06846,59598.91780,1654,42.07,14.34,6.03,35.40,148588.17,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-08-07,103272.62270,99367.23322,2947,35.04,3.78,1.33,35.40,116323.02,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-08-07,103272.62270,99367.23322,2947,35.04,3.78,1.33,35.40,161773.59,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-08-07,103272.62270,99367.23322,2947,35.04,3.78,1.33,35.40,139048.31,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-08-07,120326.87630,123707.76160,3088,38.97,-2.81,-1.09,35.40,87812.04,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-08-07,120326.87630,123707.76160,3088,38.97,-2.81,-1.09,35.40,94218.25,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-08-07,120326.87630,123707.76160,3088,38.97,-2.81,-1.09,35.40,81405.84,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-08-07,30066.12618,25872.48835,715,42.05,13.95,5.87,35.40,60223.60,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-08-07,30066.12618,25872.48835,715,42.05,13.95,5.87,35.40,66421.75,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-08-07,30066.12618,25872.48835,715,42.05,13.95,5.87,35.40,54025.46,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-09-07,234153.76220,261088.38640,7620,30.73,-11.50,-3.53,35.40,446996.75,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-09-07,234153.76220,261088.38640,7620,30.73,-11.50,-3.53,35.40,485157.50,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-09-07,234153.76220,261088.38640,7620,30.73,-11.50,-3.53,35.40,408836.00,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-09-07,178921.09930,192507.52870,5228,34.22,-7.59,-2.60,35.40,199334.12,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-09-07,178921.09930,192507.52870,5228,34.22,-7.59,-2.60,35.40,225833.50,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-09-07,178921.09930,192507.52870,5228,34.22,-7.59,-2.60,35.40,252332.87,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-09-07,50736.47417,43830.19685,1206,42.07,13.61,5.73,35.40,145901.70,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-09-07,50736.47417,43830.19685,1206,42.07,13.61,5.73,35.40,171250.40,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-09-07,50736.47417,43830.19685,1206,42.07,13.61,5.73,35.40,120553.01,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-01-08,101836.40220,99381.96752,2990,34.06,2.41,0.82,35.40,212633.99,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-01-08,101836.40220,99381.96752,2990,34.06,2.41,0.82,35.40,183417.48,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-01-08,101836.40220,99381.96752,2990,34.06,2.41,0.82,35.40,241850.50,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-01-08,76894.77935,78468.09550,1868,41.16,-2.05,-0.84,35.40,109483.91,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-01-08,76894.77935,78468.09550,1868,41.16,-2.05,-0.84,35.40,94535.42,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-01-08,76894.77935,78468.09550,1868,41.16,-2.05,-0.84,35.40,124432.40,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-01-08,106592.34300,99021.68292,2594,41.09,7.10,2.92,35.40,90526.04,Fri,245313.97,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-01-08,106592.34300,99021.68292,2594,41.09,7.10,2.92,35.40,89390.99,Fri,245313.97,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-01-08,106592.34300,99021.68292,2594,41.09,7.10,2.92,35.40,91661.09,Fri,245313.97,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-10-08,70509.13279,67141.97963,1923,36.67,4.78,1.75,35.40,160949.92,Wed,145890.66,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-10-08,70509.13279,67141.97963,1923,36.67,4.78,1.75,35.40,204541.19,Wed,145890.66,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-10-08,70509.13279,67141.97963,1923,36.67,4.78,1.75,35.40,117358.65,Wed,145890.66,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-10-08,59609.54471,57736.47666,1512,39.42,3.14,1.24,35.40,107765.84,Thu,141084.76,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-10-08,59609.54471,57736.47666,1512,39.42,3.14,1.24,35.40,84621.73,Thu,141084.76,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-10-08,59609.54471,57736.47666,1512,39.42,3.14,1.24,35.40,130909.95,Thu,141084.76,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-10-08,92053.32577,81209.24835,2283,40.32,11.78,4.75,35.40,83987.46,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-10-08,92053.32577,81209.24835,2283,40.32,11.78,4.75,35.40,87098.01,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-10-08,92053.32577,81209.24835,2283,40.32,11.78,4.75,35.40,80876.91,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-11-08,160727.30280,156700.82500,4268,37.66,2.51,0.94,35.40,130813.28,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-11-08,160727.30280,156700.82500,4268,37.66,2.51,0.94,35.40,141364.68,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-11-08,160727.30280,156700.82500,4268,37.66,2.51,0.94,35.40,120261.87,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-11-08,134136.72870,140236.30330,3640,36.85,-4.55,-1.68,35.40,208249.04,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-11-08,134136.72870,140236.30330,3640,36.85,-4.55,-1.68,35.40,231221.49,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-11-08,134136.72870,140236.30330,3640,36.85,-4.55,-1.68,35.40,219735.27,Sun,138170.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2016-11-08,100479.93000,94692.47929,2341,42.92,5.76,2.47,35.40,109066.58,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2016-11-08,100479.93000,94692.47929,2341,42.92,5.76,2.47,35.40,107926.71,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2016-11-08,100479.93000,94692.47929,2341,42.92,5.76,2.47,35.40,106786.85,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-12-08,90121.53048,91081.66819,2222,40.56,-1.07,-0.43,35.40,113572.77,Mon,156313.03,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-12-08,90121.53048,91081.66819,2222,40.56,-1.07,-0.43,35.40,104965.83,Mon,156313.03,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-12-08,90121.53048,91081.66819,2222,40.56,-1.07,-0.43,35.40,122179.72,Mon,156313.03,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-12-08,117649.00060,121640.37980,3190,36.88,-3.39,-1.25,35.40,128210.51,Tue,137314.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-12-08,117649.00060,121640.37980,3190,36.88,-3.39,-1.25,35.40,117099.60,Tue,137314.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2015-12-08,117649.00060,121640.37980,3190,36.88,-3.39,-1.25,35.40,139321.43,Tue,137314.86,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2014-02-08,316073.17750,329754.77950,9737,32.46,-4.33,-1.41,35.40,279313.68,Sat,279047.26,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2014-02-08,316073.17750,329754.77950,9737,32.46,-4.33,-1.41,35.40,218239.83,Sat,279047.26,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
2014-02-08,316073.17750,329754.77950,9737,32.46,-4.33,-1.41,35.40,248776.76,Sat,279047.26,Promo 3,2014-01-06,2014-01-07,32.420054115,34.058997391,8179.5,2990,5.06,-63.45,-12.55
2015-02-08,73041.66087,73046.23390,1774,41.17,-0.01,0.00,35.40,92569.68,Sun,138170.86,Promo 1,2013-12-30,2013-12-31,32.604266004,32.411200123,8047.5,4426.5,-0.59,-45,75.99
2015-02-08,73041.66087,73046.23390,1774,41.17,-0.01,0.00,35.40,88944.33,Sun,138170.86,Promo 2,2014-01-03,2014-01-04,32.420547901,32.431653385,9777,7486,0.03,-23.43,-684.07
